ругань	брань	15.3
солярий	загар	15.3
шофёр	водитель	15.3
айсберг	титаник	15.3
царь	трон	15.3
кость	собака	15.2
шах	мат	15.2
зима	снеговик	15.2
нежность	ласка	15.2
песня	голос	15.2
волк	стая	15.2
горе	смерть	15.2
смерть	гроб	15.2
фантик	конфета	15.2
окно	форточка	15.2
бублик	баранка	15.2
купол	церковь	15.2
хлеб	еда	15.1
стена	кирпич	15.1
книги	библиотека	15.1
бензин	топливо	15.1
поле	рожь	15.1
бутылка	стекло	15.1
курица	петух	15.0
море	соль	15.0
сражение	бой	15.0
стрелы	лук	15.0
рана	соль	15.0
тыква	золушка	15.0
информация	интернет	15.0
нарушение	закон	15.0
мост	река	15.0
лицо	голова	15.0
дама	валет	15.0
природа	жизнь	15.0
сила	слабость	15.0
газета	пресса	15.0
струны	арфа	15.0
рай	небо	15.0
поезд	проводник	15.0
вагон	плацкарт	15.0
чашка	блюдце	15.0
пиво	вобла	15.0
томат	сок	15.0
пламя	искра	15.0
старт	пуск	15.0
гитлер	фашизм	15.0
цифры	числа	15.0
вода	плавание	15.0
мат	шахматы	15.0
мусор	грязь	15.0
сила	мышцы	14.9
восход	закат	14.8
лошадь	кобыла	14.8
дом	крыша	14.8
родник	вода	14.8
варенье	банка	14.8
наказание	тюрьма	14.8
глаза	взгляд	14.8
часть	кусок	14.8
дед	баба	14.8
солнце	жизнь	14.8
дело	бизнес	14.7
кирпич	знак	14.7
лучи	свет	14.7
россия	русь	14.7
личность	индивид	14.7
государь	царь	14.7
атом	физика	14.7
детство	радость	14.7
учение	свет	14.7
деньги	золото	14.7
город	москва	14.7
тетрадь	клетка	14.7
настроение	радость	14.6
слова	речь	14.6
фобия	боязнь	14.6
булочка	мак	14.6
мода	подиум	14.6
венера	юпитер	14.6
мишень	тир	14.6
акт	действие	14.6
крест	иисус	14.6
пик	гора	14.6
шифер	крыша	14.6
клетка	решётка	14.6
коромысло	ведро	14.6
холод	озноб	14.6
виноград	изюм	14.6
синяк	фингал	14.6
слёзы	обида	14.6
сладость	вкус	14.6
покупка	продажа	14.6
птица	говорун	14.6
нос	гоголь	14.6
бог	создатель	14.6
уха	рыба	14.6
смычок	скрипка	14.6
борода	бритва	14.6
хлам	мусор	14.6
прогноз	погода	14.6
красота	природа	14.6
гроза	гром	14.6
доктор	айболит	14.5
уныние	грусть	14.5
щетина	бритва	14.5
солод	пиво	14.5
мудрость	знание	14.5
вершина	эверест	14.5
овал	эллипс	14.5
пьеса	театр	14.5
волшебник	маг	14.5
серебро	металл	14.5
река	лодка	14.5
эверест	гора	14.5
любовь	боль	14.5
галактика	млечный путь	14.5
зелень	салат	14.5
дрова	печь	14.5
дерево	дупло	14.4
оружие	пистолет	14.4
костёр	поход	14.4
одежда	обувь	14.4
переход	зебра	14.4
наковальня	кузнец	14.4
семечки	подсолнух	14.4
болезнь	лечение	14.3
бабушка	дедушка	14.3
кисть	краски	14.3
гол	ворота	14.3
волна	цунами	14.3
зубы	эмаль	14.3
фотоаппарат	вспышка	14.3
шутка	прибаутка	14.3
килограмм	вес	14.3
носок	дырка	14.3
начальник	босс	14.3
изобилие	рог	14.3
имя	название	14.3
вода	поток	14.3
клавиатура	мышь	14.3
гусь	птица	14.3
зелень	доллар	14.3
роза	шипы	14.3
запах	нос	14.3
вода	течение	14.3
сало	украина	14.3
миф	сказка	14.2
спинка	стул	14.2
пароль	логин	14.2
кухня	плита	14.2
пешка	шахматы	14.2
америка	колумб	14.2
молоко	сгущёнка	14.2
сюрприз	неожиданность	14.2
кружка	чай	14.2
паспорт	документ	14.2
ученик	учитель	14.1
торт	крем	14.1
монитор	компьютер	14.1
стол	еда	14.1
бог	небо	14.1
исследование	наука	14.1
счастье	семья	14.1
тело	человек	14.1
труп	смерть	14.0
дар	подарок	14.0
служба	армия	14.0
дитя	мать	14.0
пешеход	зебра	14.0
вселенная	бог	14.0
клякса	чернила	14.0
дворник	метла	14.0
баба	дура	14.0
ружьё	оружие	14.0
станок	завод	14.0
рыбки	аквариум	14.0
велосипед	педали	14.0
чувство	радость	14.0
остров	море	14.0
овощи	салат	14.0
сила	физика	14.0
санки	горка	14.0
волна	океан	14.0
пушкин	бакенбарды	14.0
ребёнок	детство	14.0
остриё	лезвие	14.0
пшеница	колос	14.0
река	рыба	14.0
истина	ложь	14.0
нож	масло	14.0
небо	облако	14.0
лопата	яма	14.0
яичница	завтрак	14.0
рот	полость	14.0
класс	урок	14.0
дорога	движение	14.0
поле	воин	14.0
счастье	здоровье	14.0
вода	кислород	14.0
отдых	диван	14.0
болезнь	недуг	13.9
сердце	кровь	13.9
горе	печаль	13.9
удовольствие	наслаждение	13.9
тыква	хэллоуин	13.8
небо	высота	13.8
рука	ладонь	13.8
бутылка	водка	13.8
черенок	лопата	13.8
ковёр	самолёт	13.8
жара	пот	13.8
деньги	богатство	13.8
сука	собака	13.8
смех	клоун	13.8
ящерица	хвост	13.8
круг	окружность	13.8
трава	марихуана	13.8
ангина	горло	13.8
стакан	грань	13.8
запах	нюх	13.8
свинина	говядина	13.8
туман	утро	13.8
нюх	нос	13.8
комар	писк	13.8
павлин	хвост	13.8
обед	перерыв	13.8
дирижёр	оркестр	13.8
полёт	сон	13.8
природа	дерево	13.8
движение	скорость	13.8
сеть	паутина	13.7
циркуль	круг	13.7
торт	сладость	13.7
нос	ухо	13.7
кашель	болезнь	13.7
эмоции	радость	13.7
переход	пешеход	13.7
успех	победа	13.7
суд	присяжные	13.7
тюрьма	зек	13.7
набросок	эскиз	13.7
накаливание	лампа	13.7
метро	эскалатор	13.7
колобок	сказка	13.7
инструмент	музыка	13.7
вопросы	ответы	13.7
кафель	плитка	13.7
указатель	направление	13.7
синяк	удар	13.7
ткань	материал	13.7
фата	свадьба	13.7
шприц	наркотик	13.7
женщина	красота	13.6
утро	завтрак	13.6
искусство	живопись	13.6
уют	комфорт	13.6
страна	родина	13.5
лечение	больница	13.5
груша	фрукт	13.5
биология	анатомия	13.5
артерия	кровь	13.5
маскарад	маска	13.5
банан	пальма	13.5
матушка	батюшка	13.5
провод	кабель	13.5
болезнь	вирус	13.5
путь	расстояние	13.5
счастье	удача	13.5
планета	сатурн	13.5
медь	металл	13.5
буддизм	религия	13.5
мужчина	человек	13.5
наполеон	торт	13.5
биология	наука	13.5
результат	итог	13.5
ребёнок	дитя	13.5
доллар	евро	13.5
клюшка	хоккей	13.5
сладость	конфета	13.4
чай	лимон	13.4
тело	труп	13.3
ночь	звезда	13.3
поэт	стих	13.3
метла	ведьма	13.3
трясина	болото	13.3
темнота	свет	13.3
яблоко	груша	13.3
лебедь	рак	13.3
кремень	камень	13.3
смех	счастье	13.3
ножка	стол	13.3
пиар	реклама	13.3
меркурий	планета	13.3
интерес	любопытство	13.3
карта	туз	13.3
лес	леший	13.3
парк	прогулка	13.3
лягушка	болото	13.3
волосы	перхоть	13.3
церковь	вера	13.3
еда	суп	13.3
хлеб	тесто	13.3
зоопарк	клетка	13.3
одежда	стиль	13.3
значение	смысл	13.3
тарелка	вилка	13.3
сало	мясо	13.3
напряжение	ток	13.3
градус	алкоголь	13.3
